ID_Perfil,Dist_km,Lon,Lat,FreeAir_mGal
0,134,-101.86548185801627,18.22990848954399,35.099840295601076
0,136,-101.85680033351223,18.24596587391716,31.11266538906406
0,138,-101.84811865498355,18.26202354317494,28.05249789932526
0,140,-101.8394368222995,18.278081497559153,25.089311130795988
0,142,-101.83075483532933,18.29413973731163,21.791086629980867
0,144,-101.8220726939423,18.310198262674177,18.58407655995215
0,146,-101.8133903980077,18.326257073888574,15.576779379187826
0,148,-101.80470794739482,18.34231617119656,13.768870793831422
0,150,-101.79602534197299,18.358375554839828,12.995965430080041
0,152,-101.78734258161157,18.37443522506003,12.484079870642889
0,154,-101.77865966617989,18.390495182098825,12.233228087883392
0,156,-101.76997659554738,18.406555426197748,12.24342407012546
0,158,-101.76129336958338,18.422615957598424,11.442954339666846
0,160,-101.75260998815733,18.438676776542387,8.876307906304548
0,162,-101.74392645113869,18.454737883271054,6.534474976355136
0,164,-101.73524275839691,18.470799278025904,4.130371955050693
0,166,-101.72655890980144,18.486860961048386,1.526384367507914
0,168,-101.71787490522179,18.50292293257987,-1.3007861324550456
0,170,-101.70919074452749,18.518985192861674,-4.393372460982014
0,172,-101.70050642758804,18.535047742135166,-7.619590290538769
0,174,-101.691821954273,18.551110580641613,-10.979446882407062
0,176,-101.68313732445195,18.567173708622228,-14.472949506013165
0,178,-101.67445253799445,18.583237126318274,-18.100105438948038
0,180,-101.66576759477016,18.599300833970858,-16.132566720234582
0,182,-101.65708249464866,18.615364831821168,-14.052062212606945
0,184,-101.64839723749962,18.631429120110283,-12.159370960505004
0,186,-101.63971182319271,18.647493699079263,-10.454503128755347
0,188,-101.6310262515976,18.663558568969155,-8.937468893645574
0,190,-101.62234052258398,18.679623730020992,-4.596590161043351
0,192,-101.61365463602161,18.69568918247567,0.4577153365311073
0,194,-101.60496859178022,18.711754926574116,5.5221599351188
0,196,-101.59628238972955,18.727820962557274,10.596744258078415
0,198,-101.58759602973942,18.74388729066594,15.681468929331807
0,200,-101.57890951167957,18.759953911141007,23.463266839678994
1,-200,-103.27181679116019,15.530843967967797,6.240679943673566
1,-198,-103.26316401961083,15.546848170754611,8.39930762477756
1,-196,-103.25451111133331,15.562852626434383,10.69057973994923
1,-194,-103.24585806619532,15.578857335251874,12.540830227555968
1,-192,-103.23720488406454,15.594862297451817,12.697487539307811
1,-190,-103.22855156480863,15.610867513278976,12.68195740854889
1,-188,-103.21989810829531,15.626872982978004,12.944649163606488
1,-186,-103.2112445143923,15.642878706793585,13.48557605410075
1,-184,-103.20259078296736,15.65888468497032,14.304751346870464
1,-182,-103.19393691388821,15.674890917752865,14.58847284912791
1,-180,-103.18528290702261,15.690897405385801,14.32235976790012
1,-178,-103.17662876223841,15.706904148113567,14.257710631977647
1,-176,-103.16797447940333,15.722911146180824,14.394535077289019
1,-174,-103.15932005838523,15.738918399831961,14.522211851464387
1,-172,-103.15066549905195,15.754925909311453,14.666442682286768
1,-170,-103.14201080127131,15.77093367486377,14.834248971520967
1,-168,-103.13335596491117,15.786941696733304,15.171636667450967
1,-166,-103.12470098983945,15.802949975164372,15.67861392495423
1,-164,-103.11604587592403,15.818958510401337,16.355188909393913
1,-162,-103.10739062303279,15.834967302688568,17.197506762761606
1,-160,-103.09873523103369,15.850976352270274,18.074301038592033
1,-158,-103.09007969979466,15.866985659390743,18.937142745094967
1,-156,-103.08142402918365,15.882995224294207,19.56093749527417
1,-154,-103.07276821906866,15.899005047224826,19.251799408385082
1,-152,-103.0641122693177,15.915015128426727,18.72613611710977
1,-150,-103.05545617979875,15.931025468144094,17.515786733632307
1,-148,-103.04679995037985,15.947036066621006,16.290561298895955
1,-146,-103.03814358092903,15.963046924101539,15.118204297657497
1,-144,-103.02948707131436,15.979058040829717,13.998718279958693
1,-142,-103.0208304214039,15.995069417049592,12.932105799105575
1,-140,-103.01217363106575,16.01108105300511,12.460296888853978
1,-138,-103.003516700168,16.027092948940247,12.502044435708063
1,-136,-102.99485962857881,16.04310510509889,12.763435927664
1,-134,-102.98620241616632,16.059117521724882,13.152088060567703
1,-132,-102.97754506279864,16.075130199062198,13.700442774763669
1,-130,-102.96888756834397,16.091143137354596,14.14453335386772
1,-128,-102.9602299326705,16.107156336845897,14.43394072368276
1,-126,-102.95157215564643,16.123169797779855,14.833156792254293
1,-124,-102.94291423713997,16.139183520400238,15.342186946331521
